trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
32,1,RIGHT,False,True,timeout_close_strong,False,598.0,172.0,303.53768844221105,142.0,0.7906197654941374,16,3,13,228.0,597,9.95,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
33,0,LEFT,False,False,wrong_paddle,True,740.0,680.0,510.9874213836478,342.0,0.0,18,18,0,0.0,318,5.3,,,graph_neurofeedback,Subject_002,Session_003
34,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
35,0,LEFT,True,False,hit,False,60.0,0.0,231.4470588235294,0.0,0.9558823529411765,10,1,9,340.0,340,5.666666666666667,2.0,0.03333333333333333,graph_neurofeedback,Subject_002,Session_003
36,1,RIGHT,True,False,hit,False,740.0,30.0,316.2173913043478,30.0,0.6106719367588933,7,6,1,340.0,506,8.433333333333334,150.0,2.5,graph_neurofeedback,Subject_002,Session_003
37,0,LEFT,True,False,hit,False,60.0,0.0,232.9047619047619,0.0,0.8658008658008658,20,4,16,340.0,462,7.7,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
38,0,LEFT,True,False,hit,False,60.0,0.0,169.45871559633028,0.0,1.0,6,0,6,340.0,218,3.6333333333333333,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
39,0,LEFT,True,False,hit,False,60.0,0.0,155.06896551724137,0.0,0.9913793103448276,10,0,10,340.0,232,3.8666666666666667,2.0,0.03333333333333333,graph_neurofeedback,Subject_002,Session_003
40,1,RIGHT,False,True,wrong_paddle,True,188.0,582.0,486.46488294314383,322.0,0.1705685618729097,33,25,8,48.0,598,9.966666666666667,14.0,0.23333333333333334,graph_neurofeedback,Subject_002,Session_003
41,0,LEFT,True,False,hit,False,60.0,0.0,283.81,0.0,0.57,6,4,2,340.0,400,6.666666666666667,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
42,1,RIGHT,True,False,hit,False,740.0,30.0,207.0,30.0,1.0,10,0,10,340.0,226,3.7666666666666666,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
43,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,458.015873015873,284.0,0.15608465608465608,17,14,3,56.0,378,6.3,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
44,1,RIGHT,True,False,hit,False,740.0,30.0,187.7887323943662,30.0,0.971830985915493,11,1,10,340.0,284,4.733333333333333,8.0,0.13333333333333333,graph_neurofeedback,Subject_002,Session_003
45,0,LEFT,True,False,hit,False,60.0,0.0,321.75912408759126,0.0,0.5164233576642335,16,5,11,340.0,548,9.133333333333333,0.0,0.0,graph_neurofeedback,Subject_002,Session_003
