trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
80,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
81,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,493.7659574468085,322.0,0.09042553191489362,1,0,1,18.0,188,3.1333333333333333,0.0,0.0,graph_ml,Subject_002,Session_002
82,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
83,1,RIGHT,True,False,hit,False,740.0,30.0,208.77777777777777,30.0,0.9444444444444444,1,1,0,340.0,180,3.0,10.0,0.16666666666666666,graph_ml,Subject_002,Session_002
84,1,RIGHT,False,True,timeout_wrong,False,400.0,370.0,370.0,370.0,0.0,0,0,0,0.0,599,9.983333333333333,,,graph_ml,Subject_002,Session_002
85,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,435.47849462365593,288.0,0.13709677419354838,4,3,1,52.0,372,6.2,90.0,1.5,graph_ml,Subject_002,Session_002
86,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
87,1,RIGHT,True,False,hit,False,740.0,30.0,282.4609929078014,30.0,0.6028368794326241,5,5,0,340.0,282,4.7,112.0,1.8666666666666667,graph_ml,Subject_002,Session_002
88,0,LEFT,False,True,wrong_paddle,False,698.0,638.0,393.1547420965058,220.0,0.3860232945091514,14,6,8,120.0,601,10.016666666666667,152.0,2.533333333333333,graph_ml,Subject_002,Session_002
89,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,393.5470852017937,170.0,0.5044843049327354,14,11,3,170.0,446,7.433333333333334,4.0,0.06666666666666667,graph_ml,Subject_002,Session_002
90,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,507.79545454545456,342.0,0.0,2,2,0,0.0,176,2.933333333333333,,,graph_ml,Subject_002,Session_002
91,0,LEFT,True,False,hit,False,60.0,0.0,240.3764705882353,0.0,0.8794117647058823,10,1,9,340.0,340,5.666666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
92,0,LEFT,True,False,hit,False,60.0,0.0,212.7348643006263,0.0,0.8100208768267223,8,2,6,340.0,479,7.983333333333333,91.0,1.5166666666666666,graph_ml,Subject_002,Session_002
93,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,506.2,342.0,0.0,10,10,0,0.0,360,6.0,,,graph_ml,Subject_002,Session_002
94,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,354.0447504302926,176.0,0.5800344234079173,14,5,9,164.0,581,9.683333333333334,53.0,0.8833333333333333,graph_ml,Subject_002,Session_002
95,1,RIGHT,True,False,hit,False,740.0,30.0,263.96,30.0,0.708,2,1,1,340.0,250,4.166666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
96,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,510.3679653679654,342.0,0.0,10,10,0,0.0,462,7.7,,,graph_ml,Subject_002,Session_002
97,1,RIGHT,True,False,hit,False,740.0,30.0,274.92783505154637,30.0,0.9278350515463918,16,2,14,340.0,485,8.083333333333334,35.0,0.5833333333333334,graph_ml,Subject_002,Session_002
98,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
99,1,RIGHT,True,False,hit,False,740.0,30.0,306.05806451612904,30.0,0.5483870967741935,2,2,0,340.0,310,5.166666666666667,140.0,2.3333333333333335,graph_ml,Subject_002,Session_002
0,1,RIGHT,True,False,hit,False,740.0,30.0,342.83592400690844,30.0,0.39896373056994816,10,9,1,340.0,579,9.65,207.0,3.45,graph_ml,Subject_002,Session_003
1,0,LEFT,False,True,timeout_wrong,False,448.0,388.0,314.6056572379368,148.0,0.41264559068219636,7,5,2,192.0,601,10.016666666666667,219.0,3.65,graph_ml,Subject_002,Session_003
2,1,RIGHT,True,False,hit,False,740.0,30.0,228.61111111111111,30.0,1.0,8,0,8,340.0,360,6.0,0.0,0.0,graph_ml,Subject_002,Session_003
3,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,396.78084714548805,156.0,0.3370165745856354,4,3,1,184.0,543,9.05,119.0,1.9833333333333334,graph_ml,Subject_002,Session_003
4,1,RIGHT,False,True,timeout_close_strong,False,602.0,168.0,327.89421487603306,102.0,0.27603305785123966,3,2,1,268.0,605,10.083333333333334,438.0,7.3,graph_ml,Subject_002,Session_003
5,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,501.967032967033,342.0,0.0,4,4,0,0.0,182,3.033333333333333,,,graph_ml,Subject_002,Session_003
6,1,RIGHT,True,False,hit,False,740.0,30.0,296.51263537906135,30.0,0.5776173285198556,8,2,6,340.0,554,9.233333333333333,234.0,3.9,graph_ml,Subject_002,Session_003
7,1,RIGHT,True,False,hit,False,740.0,30.0,314.0614657210402,30.0,0.40189125295508277,2,2,0,340.0,423,7.05,253.0,4.216666666666667,graph_ml,Subject_002,Session_003
8,0,LEFT,False,True,timeout_wrong,False,516.0,456.0,355.1077943615257,328.0,0.01824212271973466,4,3,1,12.0,603,10.05,461.0,7.683333333333334,graph_ml,Subject_002,Session_003
9,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,520.5094339622641,342.0,0.0,4,4,0,0.0,212,3.533333333333333,,,graph_ml,Subject_002,Session_003
10,1,RIGHT,True,False,hit,False,740.0,30.0,242.12426035502958,30.0,0.6745562130177515,4,2,2,340.0,338,5.633333333333334,110.0,1.8333333333333333,graph_ml,Subject_002,Session_003
11,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,430.87916666666666,282.0,0.15833333333333333,6,4,2,58.0,480,8.0,106.0,1.7666666666666666,graph_ml,Subject_002,Session_003
12,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,466.4269005847953,286.0,0.15497076023391812,7,6,1,54.0,342,5.7,0.0,0.0,graph_ml,Subject_002,Session_003
13,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_003
